experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,HEGE31,1,15,1,15,215.6317,228.1228,0,6,236.2193,True,vr driving simulator/HEGE31/S001/trackers/targetpole_movement_T015.csv,vr driving simulator/HEGE31/S001/trackers/rmcardemo_usa_movement_T015.csv,vr driving simulator/HEGE31/S001/trackers/main_camera_movement_T015.csv
vr driving simulator,HEGE31,1,16,1,16,228.1228,238.9919,0,5,222.3295,True,vr driving simulator/HEGE31/S001/trackers/targetpole_movement_T016.csv,vr driving simulator/HEGE31/S001/trackers/rmcardemo_usa_movement_T016.csv,vr driving simulator/HEGE31/S001/trackers/main_camera_movement_T016.csv
vr driving simulator,HEGE31,1,17,1,17,238.9919,252.1377,0,6,147.5659,True,vr driving simulator/HEGE31/S001/trackers/targetpole_movement_T017.csv,vr driving simulator/HEGE31/S001/trackers/rmcardemo_usa_movement_T017.csv,vr driving simulator/HEGE31/S001/trackers/main_camera_movement_T017.csv
vr driving simulator,HEGE31,1,18,1,18,252.1377,262.182,0,4,103.0498,True,vr driving simulator/HEGE31/S001/trackers/targetpole_movement_T018.csv,vr driving simulator/HEGE31/S001/trackers/rmcardemo_usa_movement_T018.csv,vr driving simulator/HEGE31/S001/trackers/main_camera_movement_T018.csv
vr driving simulator,HEGE31,1,19,1,19,262.182,272.2173,0,4,253.4349,True,vr driving simulator/HEGE31/S001/trackers/targetpole_movement_T019.csv,vr driving simulator/HEGE31/S001/trackers/rmcardemo_usa_movement_T019.csv,vr driving simulator/HEGE31/S001/trackers/main_camera_movement_T019.csv
vr driving simulator,HEGE31,1,20,1,20,272.2173,283.0514,0,4,256.4166,True,vr driving simulator/HEGE31/S001/trackers/targetpole_movement_T020.csv,vr driving simulator/HEGE31/S001/trackers/rmcardemo_usa_movement_T020.csv,vr driving simulator/HEGE31/S001/trackers/main_camera_movement_T020.csv
vr driving simulator,HEGE31,1,21,1,21,283.0514,294.0838,0,5,129.0539,True,vr driving simulator/HEGE31/S001/trackers/targetpole_movement_T021.csv,vr driving simulator/HEGE31/S001/trackers/rmcardemo_usa_movement_T021.csv,vr driving simulator/HEGE31/S001/trackers/main_camera_movement_T021.csv
vr driving simulator,HEGE31,1,22,1,22,294.0838,304.9532,0,5,253.7407,True,vr driving simulator/HEGE31/S001/trackers/targetpole_movement_T022.csv,vr driving simulator/HEGE31/S001/trackers/rmcardemo_usa_movement_T022.csv,vr driving simulator/HEGE31/S001/trackers/main_camera_movement_T022.csv
vr driving simulator,HEGE31,1,23,1,23,304.9532,315.0769,0,4,101.8403,True,vr driving simulator/HEGE31/S001/trackers/targetpole_movement_T023.csv,vr driving simulator/HEGE31/S001/trackers/rmcardemo_usa_movement_T023.csv,vr driving simulator/HEGE31/S001/trackers/main_camera_movement_T023.csv
vr driving simulator,HEGE31,1,24,1,24,315.0769,327.5692,0,6,209.6275,True,vr driving simulator/HEGE31/S001/trackers/targetpole_movement_T024.csv,vr driving simulator/HEGE31/S001/trackers/rmcardemo_usa_movement_T024.csv,vr driving simulator/HEGE31/S001/trackers/main_camera_movement_T024.csv
