experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,targetspeed,map_rotation,hit,targetpole_movement_location_0,rmcardemo_usa_movement_location_0,main_camera_movement_location_0
vr driving simulator,SUZI05,1,14,1,14,194.3978,204.5672,0,4,173.8098,True,vr driving simulator/SUZI05/S001/trackers/targetpole_movement_T014.csv,vr driving simulator/SUZI05/S001/trackers/rmcardemo_usa_movement_T014.csv,vr driving simulator/SUZI05/S001/trackers/main_camera_movement_T014.csv
vr driving simulator,SUZI05,1,15,1,15,204.5672,217.9362,0,6,215.65,True,vr driving simulator/SUZI05/S001/trackers/targetpole_movement_T015.csv,vr driving simulator/SUZI05/S001/trackers/rmcardemo_usa_movement_T015.csv,vr driving simulator/SUZI05/S001/trackers/main_camera_movement_T015.csv
vr driving simulator,SUZI05,1,16,1,16,217.9362,229.3728,0,5,201.1658,True,vr driving simulator/SUZI05/S001/trackers/targetpole_movement_T016.csv,vr driving simulator/SUZI05/S001/trackers/rmcardemo_usa_movement_T016.csv,vr driving simulator/SUZI05/S001/trackers/main_camera_movement_T016.csv
vr driving simulator,SUZI05,1,17,1,17,229.3728,240.5312,0,5,258.1227,True,vr driving simulator/SUZI05/S001/trackers/targetpole_movement_T017.csv,vr driving simulator/SUZI05/S001/trackers/rmcardemo_usa_movement_T017.csv,vr driving simulator/SUZI05/S001/trackers/main_camera_movement_T017.csv
vr driving simulator,SUZI05,1,18,1,18,240.5312,257.2227,0,6,189.6492,True,vr driving simulator/SUZI05/S001/trackers/targetpole_movement_T018.csv,vr driving simulator/SUZI05/S001/trackers/rmcardemo_usa_movement_T018.csv,vr driving simulator/SUZI05/S001/trackers/main_camera_movement_T018.csv
vr driving simulator,SUZI05,1,19,1,19,257.2227,269.6027,0,6,118.2462,True,vr driving simulator/SUZI05/S001/trackers/targetpole_movement_T019.csv,vr driving simulator/SUZI05/S001/trackers/rmcardemo_usa_movement_T019.csv,vr driving simulator/SUZI05/S001/trackers/main_camera_movement_T019.csv
vr driving simulator,SUZI05,1,20,1,20,269.6027,279.7923,0,4,167.7385,True,vr driving simulator/SUZI05/S001/trackers/targetpole_movement_T020.csv,vr driving simulator/SUZI05/S001/trackers/rmcardemo_usa_movement_T020.csv,vr driving simulator/SUZI05/S001/trackers/main_camera_movement_T020.csv
vr driving simulator,SUZI05,1,21,1,21,279.7923,289.9954,0,4,193.8818,True,vr driving simulator/SUZI05/S001/trackers/targetpole_movement_T021.csv,vr driving simulator/SUZI05/S001/trackers/rmcardemo_usa_movement_T021.csv,vr driving simulator/SUZI05/S001/trackers/main_camera_movement_T021.csv
vr driving simulator,SUZI05,1,22,1,22,289.9954,304.6316,0,6,164.8612,True,vr driving simulator/SUZI05/S001/trackers/targetpole_movement_T022.csv,vr driving simulator/SUZI05/S001/trackers/rmcardemo_usa_movement_T022.csv,vr driving simulator/SUZI05/S001/trackers/main_camera_movement_T022.csv
vr driving simulator,SUZI05,1,23,1,23,304.6316,315.8532,0,5,225.7448,True,vr driving simulator/SUZI05/S001/trackers/targetpole_movement_T023.csv,vr driving simulator/SUZI05/S001/trackers/rmcardemo_usa_movement_T023.csv,vr driving simulator/SUZI05/S001/trackers/main_camera_movement_T023.csv
vr driving simulator,SUZI05,1,24,1,24,315.8532,327.0786,0,5,161.0107,True,vr driving simulator/SUZI05/S001/trackers/targetpole_movement_T024.csv,vr driving simulator/SUZI05/S001/trackers/rmcardemo_usa_movement_T024.csv,vr driving simulator/SUZI05/S001/trackers/main_camera_movement_T024.csv
